idP1,idP2
18509,797
18509,9650
18509,11296
18509,10001
18508,18348
18508,2243
18508,440
18508,1904
18508,18073
18508,8290
18508,9011
18508,7678
18508,17849
18508,18140
18508,1292
18508,1768
18508,13672
18508,7039
18508,8728
18508,12913
18508,8097
18508,18620
18508,19281
18508,9167
18508,8131
18508,18068
18508,13470
18508,16807
18508,10015
18508,16594
18508,19541
18508,17673
18508,19555
18508,19143
18508,9232
18508,18634
18508,17940
18508,18718
18508,7170
18508,7361
18508,10580
18508,19057
18508,17078
18508,7416
18508,19416
18508,17123
18508,1490
18508,1709
18508,16821
18508,17902
18508,17792
18508,12472
18508,16827
18508,9556
18508,17368
18508,17732
18508,1282
18508,11952
18508,17955
18508,16673
18508,8157
18508,1608
18508,19306
18510,8035
18510,16982
18510,17688
18510,17128
18510,19111
18510,17146
18510,10586
18510,13378
18510,18007
18510,16630
18510,19195
18510,18745
18510,17523
18510,8032
18510,11470
18510,18444
18510,13794
18510,1098
18510,18759
18510,17237
18510,18358
18510,17883
18510,17678
18510,18991
18510,16590
18510,12735
18511,18394
18511,13920
18511,18259
18511,19371
18511,12694
18511,10198
18511,16793
18511,18470
18513,19090
18512,19344
18512,17743
18512,11280
18512,16854
18512,17649
18512,18770
18512,17870
18512,17425
18512,3152
18512,16527
18512,19256
18512,19158
18512,17530
18512,17544
18512,17493
18512,19586
18512,17159
18512,7280
18512,17488
18512,7801
18512,9331
18512,19087
18512,17787
18512,18822
18512,10642
18512,11817
18512,8413
18512,18302
18512,16836
18512,18431
18512,9750
18512,12807
18512,17731
18512,17392
18512,18213
18512,19137
18512,17346
18514,17488
18514,10588
18514,19087
18514,9331
18514,17870
18514,19235
18514,7280
18514,15294
18514,17530
18514,17493
18515,16853
18515,17085
18515,18813
18515,16659
18515,17990
18515,2131
18515,9858
18515,17069
18515,7475
18515,1486
18515,16679
18515,16495
18515,9386
18515,16771
18515,19624
18515,7066
18515,10281
18515,17708
18515,16785
18515,17633
18515,16935
18516,17899
18516,18164
18516,16780
18516,17300
18516,8770
18516,18079
18516,1644
18516,10069
18516,1436
18516,18989
18516,16639
18516,100
18516,18568
18516,17769
18516,7041
18516,16951
18517,13736
18517,19465
18517,18839
18517,18999
18517,16716
18517,19535
18517,18685
18517,19483
18517,2146
18517,17284
18517,2595
18517,17343
18517,17064
18517,17980
18517,10476
18517,16768
18517,19267
18517,10136
18517,10546
18517,7879
18517,16586
18517,19294
18517,8347
18517,11053
18517,19135
18517,19129
18517,13041
18517,2048
18517,8972
18517,10282
18517,13859
18517,7568
18517,19167
18517,13776
18517,16813
18517,17204
18517,19325
18517,12670
18517,18480
18517,7934
18517,10338
18517,7916
18517,7103
18517,18303
18517,10801
18517,19003
18517,17421
18517,13462
18517,16954
18517,10261
18517,7024
18517,18749
18517,13076
18517,18842
18517,10365
18517,16750
18517,7222
18517,17101
18517,1424
18517,17290
18517,17891
18517,17171
18517,17336
18517,9888
18517,17750
18517,19514
18517,9356
18517,9755
18517,18791
18517,18612
18517,7793
18517,14343
18517,18665
18517,11545
18517,16960
18517,7675
18520,17933
18520,19519
18520,1029
18520,2246
18520,11158
18518,18547
18518,11260
18518,16857
18518,7801
18519,19133
18519,19479
18519,18481
18519,9090
18519,10511
18519,12260
18519,3277
18519,17202
18519,9800
18519,18141
18519,2706
18519,16968
18519,18223
18519,13500
18519,2437
18519,4988
18519,17794
18519,17845
18519,8319
18519,19271
18521,16525
18521,11817
18521,18016
18521,19190
18521,17576
18521,18257
18521,18827
18521,17492
18521,17392
18521,16583
18521,1806
18521,17843
18521,16719
18523,16703
18523,17509
18523,18983
18523,17579
18523,17679
18523,18824
18523,10188
18523,18799
18523,18926
18523,19073
18523,17410
18523,17427
18525,9389
18527,17723
18527,19290
18528,18130
18528,11021
18528,16496
18528,19144
18529,18225
18529,8739
18529,16618
18529,18862
18529,17763
18529,17025
18529,17621
18529,17399
18529,16175
18529,11492
18529,15299
18529,18836
18529,17892
18529,11595
18529,17809
18529,7725
18529,19061
18529,18284
18532,17253
18532,8785
18532,1943
18532,19287
18532,7632
18531,12254
18531,19548
18531,17390
18531,405
18531,7961
18531,11344
18531,1443
18531,10047
18531,16634
18531,8152
18531,8165
18531,17473
18531,12026
18531,17375
18531,9177
18531,10374
18531,9631
18531,965
18531,10763
18531,134
18531,8228
18531,9832
18531,8878
18531,7059
18531,17985
18533,640
18533,13810
18533,13160
18533,13305
18533,11987
18533,10994
18533,13980
18533,14339
18533,14241
18533,283
18533,12223
18533,13733
18533,8297
18533,13578
18533,12397
18533,11609
18533,12222
18533,12446
18534,18255
18534,12762
18534,17097
18534,19292
18534,18702
18534,16515
18534,17411
18534,17646
18534,12578
18535,2149
18536,18731
18536,19050
18536,17683
18536,18172
18536,7337
18537,19009
18537,6112
18537,18550
18537,17382
18538,624
18538,19105
18538,8660
18538,10622
18538,17757
18538,17848
18538,18191
18538,17507
18538,19313
18538,16579
18538,5133
18538,7389
18538,17338
18538,9806
18538,17781
18538,18589
18538,19407
18538,667
18538,19075
18538,16506
18538,16660
18538,18124
18538,1762
18538,18780
18538,10827
18538,17208
18538,7450
18538,16862
18538,7674
18538,19081
18538,16922
18538,19199
18538,7920
18538,18718
18538,11021
18538,17244
18538,7658
18538,4053
18538,7835
18538,18846
18538,18301
18538,17374
18538,3390
18538,16878
18538,16531
18538,18421
18538,10439
18538,9050
18538,7083
18538,18895
18538,8407
18538,17810
18538,18362
18538,17124
18538,5887
18538,6335
18539,10144
18539,16512
18539,13003
18540,19056
18541,10418
18541,18737
18541,17364
18541,18626
18541,9460
18541,18125
18541,19080
18541,7066
18541,18813
18541,19248
18542,18516
18542,17292
18542,13808
18542,11178
18542,17127
18542,10945
18542,18164
18542,11863
18542,17004
18542,17910
18545,18020
18545,18121
18545,9730
18545,18254
18545,12122
18545,17778
18545,9415
18545,8986
18545,19223
18545,8710
18545,7070
18545,18735
18545,9144
18545,18029
18545,2244
18545,19435
18545,12420
18545,4403
18545,13286
18545,16664
18545,10421
18545,18888
18545,14136
18545,12639
18545,18892
18545,18181
18545,11127
18545,18369
18545,1303
18545,19624
18545,2260
18545,10109
18545,18571
18545,8628
18545,8105
18545,10328
18545,912
18545,17511
18545,9579
18545,17497
18545,17085
18545,7739
18545,16876
18545,19333
18545,13346
18545,18092
18545,17031
18545,19393
18545,18278
18545,11801
18545,17552
18545,1995
18545,6718
18545,18291
18546,16551
18546,18324
18546,17119
18546,17347
18546,7618
18546,16678
18546,13738
18546,18840
18546,167
18546,12244
18548,18052
18548,17952
18548,7505
18548,19599
18548,19527
18548,19309
18548,11504
18548,2125
18548,18796
18548,12801
18548,17261
18548,18252
18548,17194
18548,3277
18548,13395
18548,18331
18548,18916
18548,16537
18548,18918
18548,13616
18548,10278
18548,6355
18548,19264
18548,19479
18548,17885
18548,8319
18548,11042
18548,16642
18548,12122
18548,11907
18548,17744
18548,9249
18548,17721
18548,8104
18548,3569
18548,17767
18548,16968
18548,18181
18548,1955
18548,9282
18548,18013
18548,12553
18548,17954
18548,13666
18548,12639
18548,18167
18548,16859
18548,17686
18548,19496
18548,12299
18548,10215
18548,18407
18548,13039
18548,5992
18548,7598
18548,17171
18548,17613
18548,13180
18548,19133
18548,17766
18548,17431
18548,18519
18548,12260
18548,10113
18548,17022
18550,18374
18550,18395
18550,2595
18552,18692
18552,17463
18552,10144
18552,18222
18552,16567
18552,18900
18552,9435
18553,18289
18553,17051
18553,17130
18553,11007
18553,18889
18553,17937
18553,9470
18554,17045
18554,13139
18554,17881
18554,19056
18554,10622
18554,17140
18554,17006
18554,18956
18554,19090
18554,18206
18554,18165
18555,10122
18555,18625
18555,19456
18555,18215
18555,18687
18555,13824
18555,16539
18555,9386
18555,10747
18555,8604
18555,19009
18555,11059
18555,18813
18555,9643
18555,7581
18555,88
18555,17241
18555,17629
18555,10077
18555,9698
18555,12333
18555,11841
18555,17990
18555,9964
18555,18441
18555,7566
18557,16652
18556,19487
18556,1554
18556,9235
18556,13626
18556,7107
18556,14336
18556,10295
18556,12974
18556,12944
18556,18778
18556,18949
18556,19393
18556,17403
18556,19310
18558,16966
18560,19235
18560,16583
18561,8536
18561,425
18562,16539
18565,16802
18565,17428
18565,17051
18565,18246
18565,17421
18565,18703
18565,18569
18565,9470
18565,18553
18564,16588
18564,16963
18564,7596
18564,17421
18564,16732
18564,17476
18564,17768
18564,18191
18567,19326
18567,16752
18567,10587
18567,16765
18567,17481
18567,17877
18567,17031
18567,10068
18567,18997
18567,7053
18567,9415
18567,10839
18567,16785
18567,19082
18567,17913
18568,9905
18568,18272
18571,9891
18571,9907
18571,18374
18573,18672
18573,17391
18573,18417
18572,11881
18572,9470
18572,13627
18572,18569
18572,17428
18572,10875
18572,17213
18572,18821
18572,8205
18572,12025
18572,11952
18572,17953
18572,17595
18572,18779
18572,11340
18572,7181
18572,1127
18572,7703
18572,354
18572,18246
18572,9137
18572,17418
18572,17166
18572,16959
18572,18224
18572,16802
18572,19004
18572,9815
18575,13795
18575,18056
18575,19352
18575,18180
18575,6719
18575,7674
18575,8665
18575,18142
18575,3233
18577,18646
18577,17254
18577,17362
18577,17639
18577,16609
18577,9750
18577,17796
18577,17122
18577,17327
18576,13536
18576,16507
18576,17397
18576,10285
18579,17094
18580,19502
18580,18941
18580,17693
18580,17182
18580,18090
18580,18415
18580,11695
18580,7210
18580,268
18580,17334
18580,17066
18580,18220
18580,17449
18580,11807
18580,1826
18580,17578
18580,13706
18580,13908
18580,7631
18580,10588
18580,19363
18580,17917
18580,7604
18580,7891
18578,10635
18578,3054
18578,1354
18581,2170
18581,18138
18581,17183
18581,7970
18581,8570
18581,7956
18581,17943
18581,10166
18581,3892
18581,2095
18581,491
18581,18065
18581,16564
18581,1364
18581,4576
18581,1816
18582,10987
18582,16507
18582,10264
18582,17265
18582,16871
18582,884
18582,10731
18582,13039
18582,8394
18582,239
18583,1486
18583,7475
18583,2131
18583,1867
18583,7066
18583,8862
18583,7115
18583,1035
18583,18429
18583,16679
18583,17708
18583,17401
18583,9386
18583,18215
18583,8366
18585,18142
18585,13140
18585,10529
18585,17511
18585,13582
18585,7657
18585,18079
18585,18121
18585,13659
18585,11718
18585,18217
18585,18575
18585,7324
18585,16688
18585,16839
18585,18056
18585,1717
18585,7515
18585,17126
18585,19352
18585,8068
18586,3422
18586,10693
18586,17841
18586,16964
18586,13286
18586,11127
18586,19631
18586,16494
18586,3951
18586,11921
18586,13368
18586,19126
18586,18545
18586,11093
18586,11887
18586,6718
18586,4038
18586,9932
18586,19228
18586,12260
18586,18150
18586,18702
18586,16610
18586,8403
18586,9851
18586,5821
18586,10421
18586,9860
18586,3996
18586,18862
18586,10505
18586,12353
18586,5238
18586,18121
18586,17511
18586,4150
18586,4403
18586,8755
18586,7456
18586,19201
18586,10169
18586,7611
18586,1468
18586,18376
18588,7329
18589,19081
18589,16660
18589,16512
18589,17208
18589,10144
18589,19125
18589,16567
18589,18148
18589,18692
18589,17574
18589,11021
18589,17482
18589,18439
18589,14406
18589,1017
18589,17463
18589,17351
18589,9113
18589,13003
18589,9435
18590,13501
18590,15526
18591,10337
18591,7793
18591,17464
18591,7472
18591,17701
18591,16632
18591,17954
18591,19307
18591,7916
18591,1424
18591,17891
18591,19318
18591,16749
18591,18358
18591,12339
18591,18877
18591,10261
18591,9800
18591,17016
18591,17230
18591,8513
18591,17172
18591,13076
18591,7417
18591,11530
18591,16670
18591,7089
18591,11450
18591,19294
18591,18267
18591,17661
18591,18214
18591,9536
18591,16675
18591,16708
18591,17338
18591,7246
18591,18072
18591,18011
18591,18617
18591,10365
18591,6299
18591,19379
18591,18549
18591,8240
18591,8825
18591,10760
18591,16954
18591,18507
18591,13298
18591,16813
18591,17336
18591,16719
18591,19135
18591,16756
18591,17150
18591,16976
18591,19097
18591,753
18591,18842
18591,16822
18591,19421
18591,17854
18592,12767
18592,914
18592,11267
18592,16654
18592,19613
18592,1639
18592,17465
18592,17421
18592,18435
18592,19214
18592,17136
18592,12526
18592,18917
18592,17474
18592,11074
18592,18634
18592,18485
18592,11955
18593,18684
18593,19159
18593,8062
18593,13452
18593,8202
18593,16620
18593,18188
18593,8248
18593,17745
18593,16591
18593,19023
18593,19317
18593,18833
18593,17418
18593,17619
18593,17692
18593,13971
18593,18333
18593,7223
18594,18758
18594,19442
18594,7412
18594,17534
18594,7044
18594,495
18594,17432
18594,688
18594,17371
18594,17383
18594,1449
18594,12459
18594,13141
18594,1940
18594,17953
18594,8900
18594,17751
18594,745
18595,18635
18595,18988
18595,7067
18595,8839
18595,18330
18595,1715
18595,11184
18595,17416
18595,18899
18595,10721
18595,18759
18595,17842
18595,17262
18595,18698
18595,1562
18595,15010
18595,8280
18595,10723
18595,8980
18595,18028
18595,8785
18595,10223
18595,17666
18595,7537
18595,18602
18595,8313
18595,18585
18595,19341
18595,18428
18595,111
18595,12585
18595,18707
18595,17043
18595,9368
18595,10810
18595,1898
18595,19261
18596,19187
18599,11885
18599,12871
18599,12181
18599,12256
18599,8326
18600,13062
18600,10919
18600,13370
18600,8719
18600,12532
18600,11211
18600,10885
18600,11524
18600,11896
18600,11372
18600,13661
18600,11418
18600,8295
18600,13700
18600,13460
18600,11368
18600,10934
18600,13444
18600,11229
18600,12053
18600,457
18600,13826
18600,7160
18600,12806
18600,13402
18600,10864
18600,13456
18600,12027
18600,12946
18600,12710
18600,11419
18600,11716
18601,18477
18601,19498
18601,16529
18601,10292
18601,7158
18601,13618
18601,18989
18601,17776
18601,19226
18601,19134
18601,19377
18601,19057
18601,16656
18601,10045
18601,1661
18601,2223
18601,18516
18601,16748
18601,8115
18601,7442
18601,17045
18601,1644
18601,17019
18601,1931
18601,18128
18601,11438
18601,19462
18601,9097
18601,19547
18601,8165
18601,7708
18601,16848
18601,18773
18601,8585
18601,11173
18601,19589
18601,18079
18601,16821
18601,17210
18601,16769
18601,1521
18601,18554
18601,19564
18601,17070
18601,7452
18601,8777
18601,9706
18601,18409
18601,10206
18601,9340
18601,18217
18602,9389
18602,13494
18602,12550
18602,17200
18604,18220
18604,9175
18604,17984
18604,18462
18604,13434
18604,19516
18604,18202
18606,7725
18606,8616
18606,16492
18606,18067
18606,17755
18606,18513
18606,8761
18606,17770
18606,8065
18606,10174
18606,18895
18606,17977
18606,13535
18606,18924
18606,12189
18606,18757
18606,18148
18606,18900
18606,18184
18606,16658
18607,7846
18607,11928
18607,17509
18607,16630
18607,9175
18607,17155
18607,17554
18607,12244
18608,19071
18608,18625
18609,19317
18609,7348
18609,17654
18609,19414
18609,17197
18609,7264
18609,17516
18609,18043
18609,18806
18609,17807
18609,18951
18609,18373
18609,1592
18609,19023
18609,18403
18609,18771
18609,18276
18609,8062
18609,17619
18609,8483
18609,19514
18609,17447
18609,18333
18609,652
18609,8248
18609,7223
18609,17692
18609,9413
18609,13452
18609,18367
18609,12970
18609,19513
18609,11165
18609,16488
18609,19159
18609,10757
18611,16528
18611,8718
18611,1058
18611,12154
18611,7222
18611,7664
18611,2189
18611,1797
18611,11723
18611,7772
18611,7910
18611,9046
18611,7451
18611,17740
18611,18480
18611,18842
18611,1419
18611,18145
18611,11247
18611,8099
18611,223
18611,16586
18611,17399
18611,7323
18611,628
18611,18941
18611,18612
18611,19483
18611,1178
18611,8146
18611,18884
18611,11467
18611,9512
18611,8575
18611,11103
18611,18791
18611,18685
18611,18744
18611,17343
18611,549
18611,18753
18611,19518
18611,9467
18611,7618
18611,10271
18611,16716
18611,19388
18611,19535
18611,16866
18611,9932
18611,7934
18611,7424
18611,10365
18611,16844
18611,10795
18611,16675
18611,18235
18611,19325
18611,18257
18611,8674
18611,1327
18611,17750
18611,16583
18611,464
18611,17539
18611,17891
18611,18692
18611,278
18611,366
18611,14079
18611,18839
18611,13157
18611,13776
18611,19263
18611,16677
18611,19234
18611,10801
18611,17336
18611,17128
18611,16559
18611,19294
18611,69
18611,13434
18611,17757
18611,18630
18611,12950
18611,18517
18611,378
18611,17099
18611,885
18613,12826
18613,17771
18613,19444
18613,7866
18613,19025
18613,12163
18613,884
18613,17123
18613,19067
18613,18718
18613,13766
18613,7039
18613,3399
18613,18999
18613,3557
18610,17955
18610,17305
18610,19486
18610,12844
18610,9940
18610,17368
18610,17729
18610,19350
18610,16542
18610,19285
18610,9541
18610,1652
18610,8372
18610,17485
18610,18140
18610,19231
18610,19207
18610,16990
18610,9292
18610,7620
18610,17240
18610,17543
18610,18729
18610,17187
18610,9102
18610,1107
18614,5879
18614,2920
18614,9721
18614,6096
18612,16493
18615,337
18615,19520
18615,18810
18616,9652
18616,18085
18616,17148
18616,17647
18616,11114
18617,9589
18617,8277
18617,19294
18617,9536
18617,16528
18617,16708
18617,6299
18617,17891
18617,12821
18617,6242
18617,17661
18617,3792
18617,18080
18617,18214
18617,7058
18617,17359
18617,1415
18617,13736
18617,16716
18617,8551
18617,5635
18617,6112
18620,16502
18620,523
18620,8109
18620,18543
18620,18567
18620,11400
18620,9630
18620,126
18620,8846
18620,10258
18620,7139
18620,17961
18620,9132
18620,13516
18620,17711
18620,10461
18620,11814
18618,17959
18621,831
18621,19117
18623,11119
18623,2282
18623,12781
18622,10801
18622,1283
18622,17737
18622,6822
18622,16528
18622,18004
18622,19294
18622,7896
18622,10537
18622,18230
18622,19478
18622,8575
18622,18675
18622,7614
18622,411
18622,17636
18622,19449
18622,11382
18622,17430
18622,18405
18622,12811
18622,13695
18622,13
18622,8195
18622,18617
18622,8551
18622,1327
18622,12185
18622,19311
18622,709
18622,1544
18622,336
18622,18645
18622,1174
18622,5805
18622,17661
18622,11071
18622,11530
18622,19085
18622,18214
18622,2209
18622,7089
18622,12821
18622,7222
18622,18854
18622,17084
18622,11010
18622,16719
18622,9104
18622,17891
18622,19158
18622,11226
18622,3901
18622,9052
18622,17940
18622,9161
18622,6299
18622,17064
18622,1549
18622,7575
18622,207
18622,7416
18622,5635
18622,16844
18622,2272
18625,10068
18626,18748
18626,16530
18626,18570
18626,16534
18626,11096
18626,18306
18626,19617
18627,17699
18627,13610
18627,7426
18627,11731
18627,7482
18627,18937
18627,13818
18627,13267
18627,12369
18628,19460
18631,761
18631,19093
18632,12673
18632,11630
18632,12988
18632,12175
18632,13826
18632,13031
18632,10517
18632,13716
18632,11932
18632,13499
18632,12527
18632,13456
18632,13923
18632,10919
18632,13938
18632,13010
18632,11680
18632,11752
18632,16332
18632,18600
18632,11694
18632,12561
18632,11383
18632,13062
18632,13444
18632,11544
18632,10864
18632,13216
18632,11716
18632,12574
18632,11196
18632,11524
18632,11455
18632,11387
18632,13700
18632,10927
18632,13448
18632,12027
18632,12293
18632,11660
18632,12208
18632,11368
18632,11877
18632,13197
18632,12803
18632,12268
18633,9786
18633,12915
18633,1547
18633,12280
18633,17032
18633,11905
18633,17939
18633,7895
18633,2104
18633,1091
18633,11971
18633,18567
18633,2073
18633,10736
18633,8360
18633,14414
18633,19082
18633,16785
18633,17441
18633,11928
18633,18501
18635,17149
18635,9827
18635,16527
18635,13712
18635,9938
18635,9750
18635,9540
18635,18399
18635,18418
18635,18076
18635,18953
18635,17366
18635,11348
18635,18857
18635,18794
18635,18189
18635,8756
18635,17487
18635,19300
18635,18244
18635,9073
18635,18310
18635,18886
18635,17992
18635,18981
18635,17325
18635,17927
18635,18514
18635,2283
18635,19530
18635,10255
18635,7539
18635,17718
18635,18079
18635,12026
18635,17354
18634,8672
18634,17148
18634,11074
18634,13672
18634,8781
18634,19083
18634,7228
18634,17136
18634,12783
18634,17186
18634,7798
18634,11937
18634,12090
18634,16502
18634,11606
18634,1484
18634,18485
18634,7909
18634,7534
18634,7705
18634,9021
18634,12526
18634,7431
18636,16633
18636,9922
18636,9659
18636,10593
18636,17439
18636,19074
18636,10626
18636,6984
18636,18357
18636,13002
18636,2096
18636,19550
18636,4928
18636,8825
18636,9565
18636,7306
18636,4835
18636,7641
18636,8870
18636,1160
18636,5154
18636,15389
18636,765
18636,7783
18636,7938
18636,17034
18636,13373
18636,9836
18636,12543
18636,10780
18636,8481
18636,4175
18636,15056
18636,17312
18636,10193
18636,5812
18636,8347
18636,9854
18636,11476
18636,10158
18636,7200
18636,7969
18636,12698
18636,18845
18636,16687
18636,9025
18636,18152
18636,16926
18636,16885
18636,10284
18636,13662
18636,15275
18636,17888
18636,10676
18636,1070
18638,9378
18638,9764
18638,11478
18638,18991
18638,19323
18638,7296
18638,17150
18638,16753
18638,7129
18638,19507
18638,10915
18638,16842
18638,18889
18638,17883
18638,17237
18638,19004
18638,9470
18638,18598
18638,19362
18638,17429
18638,17523
18639,19428
18639,9717
18639,17639
18639,18417
18639,19270
18639,19545
18639,16485
18639,17020
18639,19606
18639,9907
18639,7360
18639,18666
18639,17703
18639,18484
18639,10252
18639,18571
18639,17391
18637,17003
18637,17527
18640,18627
18640,13163
18643,7774
18643,8229
18642,8341
18642,17560
18642,17097
18642,17302
18642,12990
18642,13509
18642,8340
18642,18878
18642,18116
18642,18993
18642,17241
18642,18282
18642,12947
18642,17646
18642,17790
18642,7177
18644,17921
18644,2246
18644,19190
18644,1860
18644,9838
18644,7564
18644,17578
18644,9659
18644,13908
18644,8092
18644,8258
18644,16571
18644,13564
18644,12794
18644,9583
18644,17564
18644,10036
18644,616
18645,17430
18645,19541
18645,17809
18645,17737
18645,19085
18645,8591
18645,7323
18645,19061
18645,10537
18645,9046
18645,7089
18645,8551
18645,12161
18645,5805
18645,9161
18645,9104
18645,17891
18645,3009
18645,17107
18645,17621
18645,7896
18645,18517
18645,18617
18645,13413
18645,16844
18645,8195
18645,16760
18645,18428
18645,18665
18646,18579
18646,19501
18646,19406
18647,9127
18647,7291
18647,10403
18647,9643
18647,7249
18647,16863
18647,18306
18647,18389
18647,12021
18647,19071
18647,17877
18647,10329
18647,18359
18647,7310
18647,7053
18647,18467
18647,18931
18648,16789
18648,19148
18648,16848
18648,7383
18648,1931
18648,17021
18648,8055
18648,17181
18648,10036
18649,1837
18649,425
18649,10624
18649,18206
18649,17657
18649,7095
18649,9804
18649,11891
18649,18561
18649,17992
18649,17983
18649,12614
18649,8118
18649,1429
18650,17031
18650,2260
18650,17703
18650,17469
18650,564
18650,17778
18650,154
18650,19110
18650,18268
18650,18571
18650,17004
18650,17584
18650,18743
18650,10870
18650,18354
18650,19435
18650,17013
18650,9144
18652,2492
18652,13433
18652,4295
18652,4965
18652,3659
18652,4670
18651,19241
18651,6558
18651,18965
18653,5118
18653,9072
18653,12909
18653,9784
18653,7859
18653,17063
18654,11043
18654,16505
18654,17047
18654,2272
18654,11106
18654,7444
18654,18236
18654,18842
18654,7598
18654,8453
18654,1424
18654,19144
18654,12821
18654,17256
18654,19307
18654,19393
18654,18854
18654,18966
18654,19332
18654,17757
18654,207
18654,10459
18654,17464
18654,2048
18654,8825
18654,8353
18654,17779
18654,1055
18654,7760
18654,17055
18654,16764
18654,19614
18654,13470
18654,16675
18654,18062
18654,7170
18654,19280
18654,19483
18654,857
18654,9620
18654,18483
18654,9764
18654,17016
18654,7472
18654,18715
18654,411
18654,18149
18654,10439
18654,16641
18654,8517
18654,8021
18654,7421
18654,7690
18654,16807
18654,1207
18654,10195
18654,9825
18654,18146
18654,17518
18654,18177
18654,1241
18654,9360
18654,19516
18654,16982
18654,13034
18654,8851
18654,2209
18654,19126
18654,1349
18654,19294
18654,8238
18654,19295
18654,17207
18654,17980
18654,8742
18654,12154
18654,16746
18654,10519
18654,480
18654,9257
18654,16760
18654,370
18654,18355
18654,7614
18654,18591
18654,18381
18654,867
18654,1544
18654,19035
18654,18053
18654,7129
18654,17499
18654,13512
18656,17414
18656,17080
18656,16576
18656,1620
18656,11273
18656,12046
18656,19570
18656,9717
18656,9891
18656,18870
18656,9732
18656,18396
18656,17608
18656,3902
18656,16701
18656,16963
18656,102
18656,17486
18656,18154
18656,16588
18656,17321
18656,6652
18656,9478
18656,13462
18656,18374
18656,1747
18656,7596
18656,18262
18656,2919
18656,5326
18656,18564
18656,13269
18656,16741
18656,241
18656,7773
18656,16597
18656,12325
18656,16804
18656,19297
18656,7828
18656,12573
18656,17663
18656,16617
18656,6429
18656,18060
18656,10385
18656,7245
18656,7312
18656,6329
18657,19606
18657,18639
18657,17020
18657,8819
18657,18484
18658,86
18658,1789
18658,165
18658,17308
18658,16612
18658,1608
18658,17388
18658,9659
18658,17638
18658,18292
18658,1478
18658,11679
18658,18945
18658,1520
18658,541
18658,603
18658,17446
18660,12120
18660,18180
18660,6719
18660,17511
18660,3233
18660,19523
18659,18934
18661,7159
18661,18515
18661,10990
18661,8572
18661,8642
18661,10281
18661,17818
18661,17093
18661,18813
18661,10077
18662,239
18664,12950
18664,17392
18664,17042
18664,7463
18664,18363
18664,10338
18664,11103
18664,17739
18664,11029
18664,18521
18664,18447
18664,13378
18664,12081
18664,16719
18664,19424
18664,19506
18663,17129
18663,6782
18663,18526
18663,2969
18663,5680
18663,2554
18663,5959
18663,14940
18663,5926
18663,17360
18663,17825
18665,2184
18665,2595
18665,3899
18665,19570
18665,18831
18665,16741
18665,17025
18665,18711
18665,18763
18665,7725
18665,8429
18665,17886
18665,16591
18665,18385
18665,13269
18665,8526
18665,18382
18665,18320
18665,18281
18665,1003
18665,6558
18665,5537
18665,10110
18665,18303
18665,12235
18665,8235
18665,19443
18665,16960
18665,17044
18665,18744
18665,11595
18665,11298
18665,19510
18665,19601
18665,18036
18665,17495
18665,8935
18665,1141
18665,13413
18665,2794
18665,18374
18665,7550
18665,17204
18665,17026
18665,17788
18665,17501
18665,18016
18665,18550
18665,9222
18665,10212
18665,18836
18665,8178
18665,18381
18665,3155
18665,10391
18665,9891
18665,17919
18665,8523
18665,17670
18665,6329
18665,10148
18665,19208
18665,14623
18665,18130
18665,16503
18665,19061
18665,17892
18665,17421
18665,4788
18665,10252
18665,3058
18665,18689
18665,18395
18666,17020
18666,17391
18666,18417
18666,16540
18666,18185
18666,19545
18669,9092
18669,3783
18669,9592
18669,4380
18669,3113
18669,11326
18669,7798
18669,12277
18669,8342
18669,12125
18669,452
18669,2481
18669,13209
18669,17830
18669,17562
18669,9980
18669,15073
18668,18232
18668,18783
18668,17508
18668,17501
18668,18712
18668,8824
18667,15527
18667,1509
18667,16262
18667,11606
18670,11250
18670,13181
18670,18907
18670,17960
18670,8752
18670,19489
18670,10264
18670,17086
18670,18761
18670,9838
18670,1265
18670,2124
18670,7879
18670,11117
18670,18972
18670,7906
18671,97
18671,1547
18671,126
18671,12826
18671,1945
18671,18310
18671,18094
18671,10341
18671,999
18671,87
18671,7545
18671,7369
18671,12405
18671,309
18671,18340
18671,8846
18671,17673
18671,9819
18671,13334
18671,938
18672,19443
18672,6558
18672,18417
18672,17626
18672,17391
18672,9717
18672,8935
18672,11298
18672,18571
18672,10252
18672,16779
18672,15046
18672,18666
18672,18432
18672,17020
18672,6329
18672,19241
18672,16932
18672,19428
18672,17703
18674,19238
18674,16725
18674,18272
18674,18302
18674,17660
18674,18189
18674,16527
18674,12602
18674,11010
18674,17159
18674,17570
18674,7904
18674,9337
18674,16832
18674,18568
18674,19586
18674,7280
18674,18514
18674,18164
18675,9536
18675,18930
18675,10042
18675,10817
18675,18168
18675,17367
18675,18757
18675,10381
18675,11530
18675,13193
18675,7554
18675,8598
18675,7323
18675,10291
18675,7089
18675,17457
18675,8399
18675,8591
18675,12648
18675,10519
18675,8522
18675,6822
18675,9512
18675,9119
18675,6526
18675,9538
18675,19588
18675,9161
18675,18591
18675,18588
18675,6880
18675,8235
18675,17336
18675,8240
18675,8749
18675,18214
18675,7058
18675,16976
18675,7515
18675,18010
18675,2065
18675,4676
18675,8713
18675,18262
18675,8195
18675,7714
18675,8575
18675,19421
18675,8011
18675,8671
18675,810
18675,17470
18675,18691
18675,10380
18675,16708
18675,7132
18675,1549
18675,9208
18673,19178
18673,17042
