idA1,idA2,idP
1430,5886,6567
6236,1430,6567
6236,5886,6567
5886,1430,6567
5886,6236,6567
15000,5739,6569
15000,5882,6569
5739,15000,6569
5739,5882,6569
5882,15000,6569
5882,5739,6569
3288,4629,6570
3288,1017,6570
3288,10819,6570
3288,4738,6570
3288,677,6570
4629,3288,6570
4629,1017,6570
4629,10819,6570
4629,4738,6570
4629,677,6570
1017,3288,6570
1017,4629,6570
1017,10819,6570
1017,4738,6570
1017,677,6570
10819,3288,6570
10819,4629,6570
10819,1017,6570
10819,4738,6570
10819,677,6570
4738,3288,6570
4738,4629,6570
4738,1017,6570
4738,10819,6570
4738,677,6570
677,3288,6570
677,4629,6570
677,1017,6570
677,10819,6570
677,4738,6570
17426,5685,6571
17426,2667,6571
5685,17426,6571
5685,2667,6571
2667,17426,6571
2667,5685,6571
16570,11900,6572
11900,16570,6572
320,3931,6573
320,8871,6573
320,3605,6573
320,9352,6573
320,16950,6573
3931,320,6573
3931,8871,6573
3931,3605,6573
3931,9352,6573
3931,16950,6573
8871,320,6573
8871,3931,6573
8871,3605,6573
8871,9352,6573
8871,16950,6573
3605,320,6573
3605,3931,6573
3605,8871,6573
3605,9352,6573
3605,16950,6573
9352,320,6573
9352,3931,6573
9352,8871,6573
9352,3605,6573
9352,16950,6573
16950,320,6573
16950,3931,6573
16950,8871,6573
16950,3605,6573
16950,9352,6573
11926,3211,6574
3211,11926,6574
13070,4602,6575
13070,8360,6575
4602,13070,6575
4602,8360,6575
8360,13070,6575
8360,4602,6575
5735,9049,6576
9049,5735,6576
17909,14257,6577
17909,16737,6577
14257,17909,6577
14257,16737,6577
16737,17909,6577
16737,14257,6577
13503,15524,6578
13503,17754,6578
15524,13503,6578
15524,17754,6578
17754,13503,6578
17754,15524,6578
15773,4171,6579
15773,5140,6579
15773,7265,6579
15773,10194,6579
4171,15773,6579
4171,5140,6579
4171,7265,6579
4171,10194,6579
5140,15773,6579
5140,4171,6579
5140,7265,6579
5140,10194,6579
7265,15773,6579
7265,4171,6579
7265,5140,6579
7265,10194,6579
10194,15773,6579
10194,4171,6579
10194,5140,6579
10194,7265,6579
10825,7067,6580
10825,10131,6580
10825,1001,6580
10825,4792,6580
10825,9895,6580
7067,10825,6580
7067,10131,6580
7067,1001,6580
7067,4792,6580
7067,9895,6580
10131,10825,6580
10131,7067,6580
10131,1001,6580
10131,4792,6580
10131,9895,6580
1001,10825,6580
1001,7067,6580
1001,10131,6580
1001,4792,6580
1001,9895,6580
4792,10825,6580
4792,7067,6580
4792,10131,6580
4792,1001,6580
4792,9895,6580
9895,10825,6580
9895,7067,6580
9895,10131,6580
9895,1001,6580
9895,4792,6580
10304,7082,6581
10304,7924,6581
10304,5368,6581
7082,10304,6581
7082,7924,6581
7082,5368,6581
7924,10304,6581
7924,7082,6581
7924,5368,6581
5368,10304,6581
5368,7082,6581
5368,7924,6581
2437,1618,6582
2437,16593,6582
2437,6148,6582
2437,9171,6582
1618,2437,6582
1618,16593,6582
1618,6148,6582
1618,9171,6582
16593,2437,6582
16593,1618,6582
16593,6148,6582
16593,9171,6582
6148,2437,6582
6148,1618,6582
6148,16593,6582
6148,9171,6582
9171,2437,6582
9171,1618,6582
9171,16593,6582
9171,6148,6582
15810,5313,6583
5313,15810,6583
14490,13832,6584
14490,17941,6584
14490,11900,6584
14490,3500,6584
13832,14490,6584
13832,17941,6584
13832,11900,6584
13832,3500,6584
17941,14490,6584
17941,13832,6584
17941,11900,6584
17941,3500,6584
11900,14490,6584
11900,13832,6584
11900,17941,6584
11900,3500,6584
3500,14490,6584
3500,13832,6584
3500,17941,6584
3500,11900,6584
163,11242,6585
11242,163,6585
13161,206,6586
13161,17535,6586
13161,3903,6586
206,13161,6586
206,17535,6586
206,3903,6586
17535,13161,6586
17535,206,6586
17535,3903,6586
3903,13161,6586
3903,206,6586
3903,17535,6586
17099,17108,6587
17099,17235,6587
17099,7376,6587
17099,1375,6587
17099,4179,6587
17108,17099,6587
17108,17235,6587
17108,7376,6587
17108,1375,6587
17108,4179,6587
17235,17099,6587
17235,17108,6587
17235,7376,6587
17235,1375,6587
17235,4179,6587
7376,17099,6587
7376,17108,6587
7376,17235,6587
7376,1375,6587
7376,4179,6587
1375,17099,6587
1375,17108,6587
1375,17235,6587
1375,7376,6587
1375,4179,6587
4179,17099,6587
4179,17108,6587
4179,17235,6587
4179,7376,6587
4179,1375,6587
2821,8155,6588
8155,2821,6588
6530,10347,6589
10347,6530,6589
15394,7137,6590
15394,13960,6590
7137,15394,6590
7137,13960,6590
13960,15394,6590
13960,7137,6590
9407,1138,6591
1138,9407,6591
9542,15075,6592
9542,14411,6592
9542,1355,6592
9542,5984,6592
15075,9542,6592
15075,14411,6592
15075,1355,6592
15075,5984,6592
14411,9542,6592
14411,15075,6592
14411,1355,6592
14411,5984,6592
1355,9542,6592
1355,15075,6592
1355,14411,6592
1355,5984,6592
5984,9542,6592
5984,15075,6592
5984,14411,6592
5984,1355,6592
17629,17624,6593
17629,9145,6593
17624,17629,6593
17624,9145,6593
9145,17629,6593
9145,17624,6593
8670,5664,6594
8670,2047,6594
8670,5084,6594
8670,3519,6594
8670,4676,6594
8670,11708,6594
8670,5067,6594
5664,8670,6594
5664,2047,6594
5664,5084,6594
5664,3519,6594
5664,4676,6594
5664,11708,6594
5664,5067,6594
2047,8670,6594
2047,5664,6594
2047,5084,6594
2047,3519,6594
2047,4676,6594
2047,11708,6594
2047,5067,6594
5084,8670,6594
5084,5664,6594
5084,2047,6594
5084,3519,6594
5084,4676,6594
5084,11708,6594
5084,5067,6594
3519,8670,6594
3519,5664,6594
3519,2047,6594
3519,5084,6594
3519,4676,6594
3519,11708,6594
3519,5067,6594
4676,8670,6594
4676,5664,6594
4676,2047,6594
4676,5084,6594
4676,3519,6594
4676,11708,6594
4676,5067,6594
11708,8670,6594
11708,5664,6594
11708,2047,6594
11708,5084,6594
11708,3519,6594
11708,4676,6594
11708,5067,6594
5067,8670,6594
5067,5664,6594
5067,2047,6594
5067,5084,6594
5067,3519,6594
5067,4676,6594
5067,11708,6594
9290,2485,6596
9290,2577,6596
2485,9290,6596
2485,2577,6596
2577,9290,6596
2577,2485,6596
13189,16177,6597
13189,10920,6597
13189,5832,6597
13189,7924,6597
16177,13189,6597
16177,10920,6597
16177,5832,6597
16177,7924,6597
10920,13189,6597
10920,16177,6597
10920,5832,6597
10920,7924,6597
5832,13189,6597
5832,16177,6597
5832,10920,6597
5832,7924,6597
7924,13189,6597
7924,16177,6597
7924,10920,6597
7924,5832,6597
4228,4298,6598
4228,12663,6598
4228,3468,6598
4298,4228,6598
4298,12663,6598
4298,3468,6598
12663,4228,6598
12663,4298,6598
12663,3468,6598
3468,4228,6598
3468,4298,6598
3468,12663,6598
16769,17802,6599
16769,3302,6599
16769,10112,6599
17802,16769,6599
17802,3302,6599
17802,10112,6599
3302,16769,6599
3302,17802,6599
3302,10112,6599
10112,16769,6599
10112,17802,6599
10112,3302,6599
1622,16878,6600
1622,14741,6600
1622,5914,6600
16878,1622,6600
16878,14741,6600
16878,5914,6600
14741,1622,6600
14741,16878,6600
14741,5914,6600
5914,1622,6600
5914,16878,6600
5914,14741,6600
10941,8394,6601
10941,4591,6601
10941,16970,6601
8394,10941,6601
8394,4591,6601
8394,16970,6601
4591,10941,6601
4591,8394,6601
4591,16970,6601
16970,10941,6601
16970,8394,6601
16970,4591,6601
861,1056,6602
1056,861,6602
4823,6314,6603
4823,9209,6603
4823,7644,6603
4823,8957,6603
4823,6493,6603
6314,4823,6603
6314,9209,6603
6314,7644,6603
6314,8957,6603
6314,6493,6603
9209,4823,6603
9209,6314,6603
9209,7644,6603
9209,8957,6603
9209,6493,6603
7644,4823,6603
7644,6314,6603
7644,9209,6603
7644,8957,6603
7644,6493,6603
8957,4823,6603
8957,6314,6603
8957,9209,6603
8957,7644,6603
8957,6493,6603
6493,4823,6603
6493,6314,6603
6493,9209,6603
6493,7644,6603
6493,8957,6603
12257,6133,6604
12257,9664,6604
12257,16593,6604
6133,12257,6604
6133,9664,6604
6133,16593,6604
9664,12257,6604
9664,6133,6604
9664,16593,6604
16593,12257,6604
16593,6133,6604
16593,9664,6604
2259,223,6605
2259,10588,6605
2259,12302,6605
2259,5131,6605
223,2259,6605
223,10588,6605
223,12302,6605
223,5131,6605
10588,2259,6605
10588,223,6605
10588,12302,6605
10588,5131,6605
12302,2259,6605
12302,223,6605
12302,10588,6605
12302,5131,6605
5131,2259,6605
5131,223,6605
5131,10588,6605
5131,12302,6605
685,1691,6606
685,18343,6606
685,2020,6606
1691,685,6606
1691,18343,6606
1691,2020,6606
18343,685,6606
18343,1691,6606
18343,2020,6606
2020,685,6606
2020,1691,6606
2020,18343,6606
14793,1033,6607
1033,14793,6607
3076,15552,6608
3076,15048,6608
15552,3076,6608
15552,15048,6608
15048,3076,6608
15048,15552,6608
1566,6575,6609
1566,5151,6609
6575,1566,6609
6575,5151,6609
5151,1566,6609
5151,6575,6609
10668,2577,6611
10668,1566,6611
10668,5726,6611
10668,8864,6611
2577,10668,6611
2577,1566,6611
2577,5726,6611
2577,8864,6611
1566,10668,6611
1566,2577,6611
1566,5726,6611
1566,8864,6611
5726,10668,6611
5726,2577,6611
5726,1566,6611
5726,8864,6611
8864,10668,6611
8864,2577,6611
8864,1566,6611
8864,5726,6611
6238,15532,6612
6238,14688,6612
15532,6238,6612
15532,14688,6612
14688,6238,6612
14688,15532,6612
1146,13605,6613
13605,1146,6613
4492,18049,6614
4492,8041,6614
4492,7859,6614
4492,8664,6614
4492,7024,6614
18049,4492,6614
18049,8041,6614
18049,7859,6614
18049,8664,6614
18049,7024,6614
8041,4492,6614
8041,18049,6614
8041,7859,6614
8041,8664,6614
8041,7024,6614
7859,4492,6614
7859,18049,6614
7859,8041,6614
7859,8664,6614
7859,7024,6614
8664,4492,6614
8664,18049,6614
8664,8041,6614
8664,7859,6614
8664,7024,6614
7024,4492,6614
7024,18049,6614
7024,8041,6614
7024,7859,6614
7024,8664,6614
12061,16364,6615
12061,2032,6615
12061,17147,6615
12061,12720,6615
12061,3535,6615
16364,12061,6615
16364,2032,6615
16364,17147,6615
16364,12720,6615
16364,3535,6615
2032,12061,6615
2032,16364,6615
2032,17147,6615
2032,12720,6615
2032,3535,6615
17147,12061,6615
17147,16364,6615
17147,2032,6615
17147,12720,6615
17147,3535,6615
12720,12061,6615
12720,16364,6615
12720,2032,6615
12720,17147,6615
12720,3535,6615
3535,12061,6615
3535,16364,6615
3535,2032,6615
3535,17147,6615
3535,12720,6615
17982,7007,6616
17982,11031,6616
17982,7825,6616
7007,17982,6616
7007,11031,6616
7007,7825,6616
11031,17982,6616
11031,7007,6616
11031,7825,6616
7825,17982,6616
7825,7007,6616
7825,11031,6616
3236,986,6617
3236,10373,6617
986,3236,6617
986,10373,6617
10373,3236,6617
10373,986,6617
10449,4634,6619
10449,15726,6619
4634,10449,6619
4634,15726,6619
15726,10449,6619
15726,4634,6619
11196,1134,6620
1134,11196,6620
7855,7010,6621
7010,7855,6621
8040,10380,6622
8040,702,6622
8040,7894,6622
8040,6885,6622
8040,5726,6622
10380,8040,6622
10380,702,6622
10380,7894,6622
10380,6885,6622
10380,5726,6622
702,8040,6622
702,10380,6622
702,7894,6622
702,6885,6622
702,5726,6622
7894,8040,6622
7894,10380,6622
7894,702,6622
7894,6885,6622
7894,5726,6622
6885,8040,6622
6885,10380,6622
6885,702,6622
6885,7894,6622
6885,5726,6622
5726,8040,6622
5726,10380,6622
5726,702,6622
5726,7894,6622
5726,6885,6622
7693,13962,6623
13962,7693,6623
8015,12653,6624
8015,8236,6624
8015,15065,6624
12653,8015,6624
12653,8236,6624
12653,15065,6624
8236,8015,6624
8236,12653,6624
8236,15065,6624
15065,8015,6624
15065,12653,6624
15065,8236,6624
11477,16798,6625
11477,13045,6625
11477,16012,6625
11477,14805,6625
11477,12346,6625
11477,4366,6625
16798,11477,6625
16798,13045,6625
16798,16012,6625
16798,14805,6625
16798,12346,6625
16798,4366,6625
13045,11477,6625
13045,16798,6625
13045,16012,6625
13045,14805,6625
13045,12346,6625
13045,4366,6625
16012,11477,6625
16012,16798,6625
16012,13045,6625
16012,14805,6625
16012,12346,6625
16012,4366,6625
14805,11477,6625
14805,16798,6625
14805,13045,6625
14805,16012,6625
14805,12346,6625
14805,4366,6625
12346,11477,6625
12346,16798,6625
12346,13045,6625
12346,16012,6625
12346,14805,6625
12346,4366,6625
4366,11477,6625
4366,16798,6625
4366,13045,6625
4366,16012,6625
4366,14805,6625
4366,12346,6625
12941,9020,6626
9020,12941,6626
3006,15610,6627
3006,9075,6627
15610,3006,6627
15610,9075,6627
9075,3006,6627
9075,15610,6627
3615,13606,6628
3615,15726,6628
13606,3615,6628
13606,15726,6628
15726,3615,6628
15726,13606,6628
2485,3775,6629
2485,5673,6629
2485,5182,6629
3775,2485,6629
3775,5673,6629
3775,5182,6629
5673,2485,6629
5673,3775,6629
5673,5182,6629
5182,2485,6629
5182,3775,6629
5182,5673,6629
7784,5914,6630
5914,7784,6630
10533,470,6631
470,10533,6631
17398,5724,6632
17398,13084,6632
17398,18254,6632
5724,17398,6632
5724,13084,6632
5724,18254,6632
13084,17398,6632
13084,5724,6632
13084,18254,6632
18254,17398,6632
18254,5724,6632
18254,13084,6632
3588,4285,6633
3588,3702,6633
4285,3588,6633
4285,3702,6633
3702,3588,6633
3702,4285,6633
18088,7311,6634
7311,18088,6634
12022,10795,6635
10795,12022,6635
8685,10316,6636
8685,3189,6636
8685,1566,6636
8685,8864,6636
10316,8685,6636
10316,3189,6636
10316,1566,6636
10316,8864,6636
3189,8685,6636
3189,10316,6636
3189,1566,6636
3189,8864,6636
1566,8685,6636
1566,10316,6636
1566,3189,6636
1566,8864,6636
8864,8685,6636
8864,10316,6636
8864,3189,6636
8864,1566,6636
12305,11638,6637
11638,12305,6637
694,5140,6638
694,10479,6638
694,12577,6638
694,6094,6638
694,10194,6638
694,3076,6638
5140,694,6638
5140,10479,6638
5140,12577,6638
5140,6094,6638
5140,10194,6638
5140,3076,6638
10479,694,6638
10479,5140,6638
10479,12577,6638
10479,6094,6638
10479,10194,6638
10479,3076,6638
12577,694,6638
12577,5140,6638
12577,10479,6638
12577,6094,6638
12577,10194,6638
12577,3076,6638
6094,694,6638
6094,5140,6638
6094,10479,6638
6094,12577,6638
6094,10194,6638
6094,3076,6638
10194,694,6638
10194,5140,6638
10194,10479,6638
10194,12577,6638
10194,6094,6638
10194,3076,6638
3076,694,6638
3076,5140,6638
3076,10479,6638
3076,12577,6638
3076,6094,6638
3076,10194,6638
8070,1513,6640
8070,4302,6640
1513,8070,6640
1513,4302,6640
4302,8070,6640
4302,1513,6640
3773,15981,6641
3773,12905,6641
3773,10764,6641
15981,3773,6641
15981,12905,6641
15981,10764,6641
12905,3773,6641
12905,15981,6641
12905,10764,6641
10764,3773,6641
10764,15981,6641
10764,12905,6641
3840,14057,6642
3840,1744,6642
3840,7562,6642
3840,7027,6642
14057,3840,6642
14057,1744,6642
14057,7562,6642
14057,7027,6642
1744,3840,6642
1744,14057,6642
1744,7562,6642
1744,7027,6642
7562,3840,6642
7562,14057,6642
7562,1744,6642
7562,7027,6642
7027,3840,6642
7027,14057,6642
7027,1744,6642
7027,7562,6642
17035,18186,6643
18186,17035,6643
12334,13927,6644
12334,2674,6644
12334,13346,6644
13927,12334,6644
13927,2674,6644
13927,13346,6644
2674,12334,6644
2674,13927,6644
2674,13346,6644
13346,12334,6644
13346,13927,6644
13346,2674,6644
2539,5882,6645
2539,5067,6645
2539,11708,6645
5882,2539,6645
5882,5067,6645
5882,11708,6645
5067,2539,6645
5067,5882,6645
5067,11708,6645
11708,2539,6645
11708,5882,6645
11708,5067,6645
11327,639,6646
639,11327,6646
7987,12246,6647
7987,6890,6647
7987,2650,6647
12246,7987,6647
12246,6890,6647
12246,2650,6647
6890,7987,6647
6890,12246,6647
6890,2650,6647
2650,7987,6647
2650,12246,6647
2650,6890,6647
15823,3778,6648
15823,3181,6648
15823,10288,6648
15823,10094,6648
3778,15823,6648
3778,3181,6648
3778,10288,6648
3778,10094,6648
3181,15823,6648
3181,3778,6648
3181,10288,6648
3181,10094,6648
10288,15823,6648
10288,3778,6648
10288,3181,6648
10288,10094,6648
10094,15823,6648
10094,3778,6648
10094,3181,6648
10094,10288,6648
7195,7730,6649
7195,2449,6649
7195,10040,6649
7730,7195,6649
7730,2449,6649
7730,10040,6649
2449,7195,6649
2449,7730,6649
2449,10040,6649
10040,7195,6649
10040,7730,6649
10040,2449,6649
440,5739,6650
440,10124,6650
440,2509,6650
440,3702,6650
5739,440,6650
5739,10124,6650
5739,2509,6650
5739,3702,6650
10124,440,6650
10124,5739,6650
10124,2509,6650
10124,3702,6650
2509,440,6650
2509,5739,6650
2509,10124,6650
2509,3702,6650
3702,440,6650
3702,5739,6650
3702,10124,6650
3702,2509,6650
3835,7794,6651
3835,12678,6651
7794,3835,6651
7794,12678,6651
12678,3835,6651
12678,7794,6651
609,478,6652
609,15198,6652
609,7147,6652
478,609,6652
478,15198,6652
478,7147,6652
15198,609,6652
15198,478,6652
15198,7147,6652
7147,609,6652
7147,478,6652
7147,15198,6652
1273,1432,6653
1273,5234,6653
1273,6843,6653
1273,4249,6653
1432,1273,6653
1432,5234,6653
1432,6843,6653
1432,4249,6653
5234,1273,6653
5234,1432,6653
5234,6843,6653
5234,4249,6653
6843,1273,6653
6843,1432,6653
6843,5234,6653
6843,4249,6653
4249,1273,6653
4249,1432,6653
4249,5234,6653
4249,6843,6653
7667,151,6655
151,7667,6655
7770,10418,6656
7770,14974,6656
7770,8695,6656
10418,7770,6656
10418,14974,6656
10418,8695,6656
14974,7770,6656
14974,10418,6656
14974,8695,6656
8695,7770,6656
8695,10418,6656
8695,14974,6656
1125,8437,6657
8437,1125,6657
10843,973,6658
10843,15810,6658
10843,13346,6658
973,10843,6658
973,15810,6658
973,13346,6658
15810,10843,6658
15810,973,6658
15810,13346,6658
13346,10843,6658
13346,973,6658
13346,15810,6658
11746,9171,6659
9171,11746,6659
10301,10549,6660
10549,10301,6660
1189,8496,6661
1189,1583,6661
1189,3101,6661
1189,13873,6661
1189,18317,6661
1189,9895,6661
8496,1189,6661
8496,1583,6661
8496,3101,6661
8496,13873,6661
8496,18317,6661
8496,9895,6661
1583,1189,6661
1583,8496,6661
1583,3101,6661
1583,13873,6661
1583,18317,6661
1583,9895,6661
3101,1189,6661
3101,8496,6661
3101,1583,6661
3101,13873,6661
3101,18317,6661
3101,9895,6661
13873,1189,6661
13873,8496,6661
13873,1583,6661
13873,3101,6661
13873,18317,6661
13873,9895,6661
18317,1189,6661
18317,8496,6661
18317,1583,6661
18317,3101,6661
18317,13873,6661
18317,9895,6661
9895,1189,6661
9895,8496,6661
9895,1583,6661
9895,3101,6661
9895,13873,6661
9895,18317,6661
2858,15800,6662
2858,3211,6662
15800,2858,6662
15800,3211,6662
3211,2858,6662
3211,15800,6662
7589,3129,6663
7589,10755,6663
7589,4112,6663
7589,16838,6663
3129,7589,6663
3129,10755,6663
3129,4112,6663
3129,16838,6663
10755,7589,6663
10755,3129,6663
10755,4112,6663
10755,16838,6663
4112,7589,6663
4112,3129,6663
4112,10755,6663
4112,16838,6663
16838,7589,6663
16838,3129,6663
16838,10755,6663
16838,4112,6663
5673,16123,6664
5673,6732,6664
16123,5673,6664
16123,6732,6664
6732,5673,6664
6732,16123,6664
15261,12628,6665
12628,15261,6665
2223,6130,6666
2223,9171,6666
6130,2223,6666
6130,9171,6666
9171,2223,6666
9171,6130,6666
3290,2249,6667
3290,1062,6667
3290,1520,6667
3290,1164,6667
3290,229,6667
2249,3290,6667
2249,1062,6667
2249,1520,6667
2249,1164,6667
2249,229,6667
1062,3290,6667
1062,2249,6667
1062,1520,6667
1062,1164,6667
1062,229,6667
1520,3290,6667
1520,2249,6667
1520,1062,6667
1520,1164,6667
1520,229,6667
1164,3290,6667
1164,2249,6667
1164,1062,6667
1164,1520,6667
1164,229,6667
229,3290,6667
229,2249,6667
229,1062,6667
229,1520,6667
229,1164,6667
11395,16091,6668
16091,11395,6668
12628,16318,6669
16318,12628,6669
796,8108,6670
8108,796,6670
13948,8777,6671
13948,15533,6671
13948,16080,6671
13948,11245,6671
8777,13948,6671
8777,15533,6671
8777,16080,6671
8777,11245,6671
15533,13948,6671
15533,8777,6671
15533,16080,6671
15533,11245,6671
16080,13948,6671
16080,8777,6671
16080,15533,6671
16080,11245,6671
11245,13948,6671
11245,8777,6671
11245,15533,6671
11245,16080,6671
16220,17507,6672
16220,13887,6672
16220,827,6672
16220,15879,6672
17507,16220,6672
17507,13887,6672
17507,827,6672
17507,15879,6672
13887,16220,6672
13887,17507,6672
13887,827,6672
13887,15879,6672
827,16220,6672
827,17507,6672
827,13887,6672
827,15879,6672
15879,16220,6672
15879,17507,6672
15879,13887,6672
15879,827,6672
6223,11420,6673
6223,13890,6673
11420,6223,6673
11420,13890,6673
13890,6223,6673
13890,11420,6673
5615,2620,6674
5615,2438,6674
2620,5615,6674
2620,2438,6674
2438,5615,6674
2438,2620,6674
8159,4042,6676
8159,14742,6676
8159,16373,6676
8159,2910,6676
8159,13787,6676
4042,8159,6676
4042,14742,6676
4042,16373,6676
4042,2910,6676
4042,13787,6676
14742,8159,6676
14742,4042,6676
14742,16373,6676
14742,2910,6676
14742,13787,6676
16373,8159,6676
16373,4042,6676
16373,14742,6676
16373,2910,6676
16373,13787,6676
2910,8159,6676
2910,4042,6676
2910,14742,6676
2910,16373,6676
2910,13787,6676
13787,8159,6676
13787,4042,6676
13787,14742,6676
13787,16373,6676
13787,2910,6676
5493,5723,6677
5493,7548,6677
5493,7472,6677
5493,15879,6677
5493,9145,6677
5493,6283,6677
5723,5493,6677
5723,7548,6677
5723,7472,6677
5723,15879,6677
5723,9145,6677
5723,6283,6677
7548,5493,6677
7548,5723,6677
7548,7472,6677
7548,15879,6677
7548,9145,6677
7548,6283,6677
7472,5493,6677
7472,5723,6677
7472,7548,6677
7472,15879,6677
7472,9145,6677
7472,6283,6677
15879,5493,6677
15879,5723,6677
15879,7548,6677
15879,7472,6677
15879,9145,6677
15879,6283,6677
9145,5493,6677
9145,5723,6677
9145,7548,6677
9145,7472,6677
9145,15879,6677
9145,6283,6677
6283,5493,6677
6283,5723,6677
6283,7548,6677
6283,7472,6677
6283,15879,6677
6283,9145,6677
1153,16264,6678
16264,1153,6678
14817,7390,6679
14817,16671,6679
14817,6222,6679
7390,14817,6679
7390,16671,6679
7390,6222,6679
16671,14817,6679
16671,7390,6679
16671,6222,6679
6222,14817,6679
6222,7390,6679
6222,16671,6679
17904,13834,6680
17904,15492,6680
17904,5320,6680
17904,8342,6680
17904,6030,6680
17904,1876,6680
13834,17904,6680
13834,15492,6680
13834,5320,6680
13834,8342,6680
13834,6030,6680
13834,1876,6680
15492,17904,6680
